hour,day_of_month,month,is_weekend,store_id,product_id,category,temperature,is_rainy,holiday,quantity,revenue
6,29,6,0,S03,BREAD,Bakery,29.4,0,0,54,52.74
7,29,6,0,S02,MILK,Dairy,38.5,0,0,34,52.3
8,29,6,0,S02,PEPSI,Beverage,30.3,0,0,30,44.59
9,29,6,0,S01,BREAD,Bakery,27.5,0,0,37,42.88
10,29,6,0,S03,BREAD,Bakery,26.9,0,0,45,63.04
11,29,6,0,S02,COKE,Beverage,29.1,0,0,64,77.64
12,29,6,0,S02,MILK,Dairy,30.1,1,0,29,51.99
13,29,6,0,S03,MILK,Dairy,29.7,1,0,33,71.9
14,29,6,0,S03,COKE,Beverage,27.1,0,0,60,83.99
15,29,6,0,S03,MILK,Dairy,31.5,1,0,10,21.78
16,29,6,0,S03,PEPSI,Beverage,28.2,1,0,38,43.06
17,29,6,0,S02,MILK,Dairy,32.8,1,1,41,59.1
18,29,6,0,S03,PEPSI,Beverage,29.9,1,0,53,69.36
19,29,6,0,S02,PEPSI,Beverage,29.3,0,0,57,76.59
20,29,6,0,S02,BREAD,Bakery,34.9,0,0,47,69.02
21,29,6,0,S01,PEPSI,Beverage,28.1,1,0,64,72.43
22,29,6,0,S03,BREAD,Bakery,33.3,1,0,27,26.86
23,29,6,0,S03,COKE,Beverage,32.7,0,0,7,11.88
0,30,6,0,S01,MILK,Dairy,29.1,1,0,13,15.74
1,30,6,0,S01,COKE,Beverage,26.9,1,0,23,29.13
2,30,6,0,S02,COKE,Beverage,33.3,0,0,18,31.34
3,30,6,0,S03,BREAD,Bakery,35.5,0,0,19,15.55
4,30,6,0,S03,MILK,Dairy,31.9,1,0,23,25.83
5,30,6,0,S01,MILK,Dairy,29.5,1,0,1,2.15
6,30,6,0,S02,MILK,Dairy,30.8,0,0,26,39.3
7,30,6,0,S03,MILK,Dairy,29.5,0,0,26,56.88
8,30,6,0,S02,PEPSI,Beverage,31.0,0,0,25,32.54
9,30,6,0,S01,PEPSI,Beverage,35.0,0,0,24,41.6
10,30,6,0,S03,COKE,Beverage,31.9,0,0,71,88.31
11,30,6,0,S03,COKE,Beverage,28.5,0,0,45,72.05
12,30,6,0,S03,COKE,Beverage,33.8,0,0,56,82.73
13,30,6,0,S02,COKE,Beverage,31.6,0,0,39,70.6
14,30,6,0,S03,BREAD,Bakery,27.7,0,0,50,42.16
15,30,6,0,S01,PEPSI,Beverage,34.0,0,1,37,55.7
16,30,6,0,S03,BREAD,Bakery,27.0,0,0,37,37.75
17,30,6,0,S02,COKE,Beverage,28.1,1,0,32,50.41
18,30,6,0,S03,COKE,Beverage,29.3,1,0,48,67.58
19,30,6,0,S02,PEPSI,Beverage,34.0,0,0,77,92.97
20,30,6,0,S03,MILK,Dairy,29.9,1,0,32,42.45
21,30,6,0,S02,BREAD,Bakery,29.4,0,0,62,67.87
22,30,6,0,S01,MILK,Dairy,31.9,0,0,14,24.33
23,30,6,0,S02,MILK,Dairy,28.2,1,0,2,4.07
0,1,7,0,S03,MILK,Dairy,17.3,1,0,1,0.0
1,1,7,0,S01,MILK,Dairy,27.4,0,0,18,20.19
2,1,7,0,S01,BREAD,Bakery,24.3,0,0,9,14.64
3,1,7,0,S02,BREAD,Bakery,22.1,0,1,7,10.13
4,1,7,0,S01,BREAD,Bakery,23.5,1,0,1,1.17
5,1,7,0,S03,MILK,Dairy,18.8,1,0,3,4.88
6,1,7,0,S02,COKE,Beverage,25.0,0,0,20,35.76
7,1,7,0,S01,PEPSI,Beverage,19.9,0,0,27,46.35
8,1,7,0,S02,BREAD,Bakery,26.1,0,0,25,34.6
9,1,7,0,S02,COKE,Beverage,26.1,0,0,43,54.61
10,1,7,0,S02,BREAD,Bakery,20.3,0,0,51,62.65
11,1,7,0,S03,MILK,Dairy,27.0,0,0,59,78.46
12,1,7,0,S03,COKE,Beverage,24.0,1,0,38,59.6
13,1,7,0,S02,COKE,Beverage,27.9,0,0,42,63.19
14,1,7,0,S02,COKE,Beverage,26.7,0,0,47,82.06
15,1,7,0,S01,PEPSI,Beverage,25.6,0,0,34,49.42
16,1,7,0,S01,MILK,Dairy,26.1,0,0,24,36.19
17,1,7,0,S01,MILK,Dairy,23.4,0,0,15,24.85
18,1,7,0,S02,BREAD,Bakery,26.4,0,0,81,75.54
19,1,7,0,S02,PEPSI,Beverage,25.7,0,0,52,60.64
20,1,7,0,S01,MILK,Dairy,26.6,0,0,45,51.08
21,1,7,0,S02,PEPSI,Beverage,27.6,0,0,73,81.05
22,1,7,0,S01,PEPSI,Beverage,27.2,0,0,14,22.93
23,1,7,0,S02,COKE,Beverage,27.1,0,0,3,6.59
0,2,7,0,S02,COKE,Beverage,25.9,0,0,13,18.87
1,2,7,0,S03,PEPSI,Beverage,24.2,0,0,9,12.4
2,2,7,0,S02,COKE,Beverage,27.6,0,0,11,19.45
3,2,7,0,S03,MILK,Dairy,21.0,0,0,18,37.21
4,2,7,0,S02,PEPSI,Beverage,22.3,0,0,4,7.44
5,2,7,0,S03,BREAD,Bakery,29.0,0,0,17,22.98
6,2,7,0,S01,BREAD,Bakery,21.6,0,0,43,45.66
7,2,7,0,S02,BREAD,Bakery,24.7,0,0,25,28.67
8,2,7,0,S03,BREAD,Bakery,25.9,0,0,45,45.91
9,2,7,0,S01,PEPSI,Beverage,22.5,0,0,29,47.03
10,2,7,0,S02,PEPSI,Beverage,23.5,0,0,39,59.8
11,2,7,0,S03,PEPSI,Beverage,24.3,0,0,52,75.33
12,2,7,0,S03,MILK,Dairy,23.2,0,0,40,57.74
13,2,7,0,S03,PEPSI,Beverage,24.0,0,0,49,73.16
14,2,7,0,S03,PEPSI,Beverage,26.2,0,0,43,68.76
15,2,7,0,S03,MILK,Dairy,26.8,1,0,29,44.59
16,2,7,0,S02,COKE,Beverage,23.3,1,0,15,22.55
17,2,7,0,S03,COKE,Beverage,29.9,0,0,37,50.3
18,2,7,0,S02,PEPSI,Beverage,21.6,0,0,60,69.68
19,2,7,0,S02,PEPSI,Beverage,22.3,0,0,48,64.69
20,2,7,0,S01,MILK,Dairy,20.8,1,0,53,68.44
21,2,7,0,S02,MILK,Dairy,27.2,1,0,30,56.17
22,2,7,0,S01,PEPSI,Beverage,24.3,1,0,9,11.05
23,2,7,0,S02,PEPSI,Beverage,22.4,1,0,11,17.04
0,3,7,1,S02,COKE,Beverage,20.4,0,0,19,24.62
1,3,7,1,S03,BREAD,Bakery,26.5,0,0,6,8.67
2,3,7,1,S01,COKE,Beverage,28.1,0,0,14,20.65
3,3,7,1,S01,COKE,Beverage,31.0,1,0,17,26.6
4,3,7,1,S03,BREAD,Bakery,26.5,0,0,1,0.0
5,3,7,1,S03,BREAD,Bakery,24.5,1,0,2,2.76
6,3,7,1,S01,PEPSI,Beverage,25.0,1,0,22,36.13
7,3,7,1,S02,BREAD,Bakery,29.8,0,0,45,62.39
8,3,7,1,S01,COKE,Beverage,21.3,0,0,40,63.61
9,3,7,1,S03,COKE,Beverage,31.5,1,0,26,41.64
10,3,7,1,S01,PEPSI,Beverage,32.4,0,0,69,105.1
11,3,7,1,S01,BREAD,Bakery,27.0,0,0,73,81.67
12,3,7,1,S02,BREAD,Bakery,22.3,0,0,52,77.33
13,3,7,1,S01,BREAD,Bakery,30.0,0,0,71,95.23
14,3,7,1,S03,BREAD,Bakery,24.6,0,0,92,92.25
15,3,7,1,S03,MILK,Dairy,30.6,0,0,33,66.15
16,3,7,1,S03,BREAD,Bakery,28.5,1,0,37,46.02
17,3,7,1,S01,BREAD,Bakery,23.6,1,0,54,46.22
18,3,7,1,S02,BREAD,Bakery,21.0,0,0,115,103.58
19,3,7,1,S03,PEPSI,Beverage,27.7,0,0,51,72.48
20,3,7,1,S01,COKE,Beverage,24.2,0,0,72,101.84
21,3,7,1,S02,COKE,Beverage,25.2,0,0,75,109.27
22,3,7,1,S02,COKE,Beverage,28.3,0,0,14,26.83
23,3,7,1,S01,COKE,Beverage,19.7,0,0,14,17.55
0,4,7,1,S02,BREAD,Bakery,21.1,0,1,36,35.6
1,4,7,1,S02,BREAD,Bakery,21.3,0,0,15,17.3
2,4,7,1,S02,COKE,Beverage,28.3,0,0,22,35.01
3,4,7,1,S02,PEPSI,Beverage,27.7,1,0,3,5.09
4,4,7,1,S02,BREAD,Bakery,27.4,1,0,1,0.0
5,4,7,1,S01,MILK,Dairy,28.8,1,0,7,10.45
6,4,7,1,S03,MILK,Dairy,24.3,0,1,54,76.76
7,4,7,1,S02,PEPSI,Beverage,21.5,0,0,37,47.95
8,4,7,1,S03,PEPSI,Beverage,29.9,1,0,39,56.29
9,4,7,1,S01,PEPSI,Beverage,24.5,0,0,49,59.49
10,4,7,1,S03,PEPSI,Beverage,17.5,1,1,96,106.47
11,4,7,1,S03,COKE,Beverage,29.3,0,1,88,132.92
12,4,7,1,S01,PEPSI,Beverage,24.2,0,0,67,88.6
13,4,7,1,S02,PEPSI,Beverage,21.8,0,0,56,74.52
14,4,7,1,S01,BREAD,Bakery,24.6,0,0,61,85.81
15,4,7,1,S02,COKE,Beverage,20.8,0,0,37,54.26
16,4,7,1,S03,BREAD,Bakery,25.1,0,0,28,37.78
17,4,7,1,S02,BREAD,Bakery,21.7,0,0,45,60.8
18,4,7,1,S01,COKE,Beverage,31.4,0,0,62,105.96
19,4,7,1,S01,PEPSI,Beverage,27.0,0,1,80,131.58
20,4,7,1,S01,MILK,Dairy,25.3,0,0,47,95.88
21,4,7,1,S02,PEPSI,Beverage,16.1,0,1,126,148.83
22,4,7,1,S01,COKE,Beverage,22.7,0,0,17,26.0
23,4,7,1,S02,PEPSI,Beverage,23.2,0,0,12,16.67
0,5,7,0,S01,COKE,Beverage,21.8,1,0,7,12.59
1,5,7,0,S01,PEPSI,Beverage,27.3,0,0,11,17.29
2,5,7,0,S03,MILK,Dairy,31.3,0,0,5,9.1
3,5,7,0,S02,BREAD,Bakery,21.1,0,0,21,24.05
4,5,7,0,S03,PEPSI,Beverage,24.0,0,0,10,15.99
5,5,7,0,S02,COKE,Beverage,22.6,0,0,11,18.91
6,5,7,0,S01,PEPSI,Beverage,28.6,0,0,36,41.76
7,5,7,0,S03,COKE,Beverage,21.8,0,0,21,29.86
8,5,7,0,S01,COKE,Beverage,25.1,0,0,38,69.45
9,5,7,0,S01,BREAD,Bakery,26.6,0,1,31,46.86
10,5,7,0,S03,MILK,Dairy,26.6,0,0,35,73.61
11,5,7,0,S01,MILK,Dairy,24.9,0,0,32,64.29
12,5,7,0,S03,MILK,Dairy,20.0,0,0,39,72.67
13,5,7,0,S02,BREAD,Bakery,25.0,0,0,83,80.13
14,5,7,0,S03,BREAD,Bakery,21.8,1,0,41,60.06
15,5,7,0,S03,MILK,Dairy,32.3,0,0,18,39.87
16,5,7,0,S03,MILK,Dairy,28.4,0,0,26,52.36
17,5,7,0,S03,PEPSI,Beverage,22.3,0,0,27,38.83
18,5,7,0,S03,BREAD,Bakery,20.5,0,0,35,47.75
19,5,7,0,S01,BREAD,Bakery,28.4,0,0,54,78.15
20,5,7,0,S01,MILK,Dairy,18.3,0,0,35,52.11
21,5,7,0,S02,MILK,Dairy,26.7,1,0,32,56.68
22,5,7,0,S03,COKE,Beverage,25.0,1,0,6,8.61
23,5,7,0,S03,PEPSI,Beverage,23.5,0,0,10,16.43
0,6,7,0,S03,PEPSI,Beverage,25.6,0,0,20,26.89
1,6,7,0,S02,COKE,Beverage,26.7,0,0,9,15.16
2,6,7,0,S01,BREAD,Bakery,22.6,0,0,1,0.0
3,6,7,0,S03,COKE,Beverage,23.0,0,0,1,0.0
4,6,7,0,S01,BREAD,Bakery,20.6,1,0,21,30.08
5,6,7,0,S01,MILK,Dairy,31.0,0,0,6,14.41
6,6,7,0,S01,MILK,Dairy,17.9,1,0,14,22.95
7,6,7,0,S03,MILK,Dairy,25.5,0,0,28,40.58
8,6,7,0,S03,BREAD,Bakery,24.9,1,0,60,53.97
9,6,7,0,S01,PEPSI,Beverage,21.8,0,0,45,72.03
10,6,7,0,S02,PEPSI,Beverage,21.9,1,0,43,57.12
11,6,7,0,S01,BREAD,Bakery,20.9,1,0,59,57.57
12,6,7,0,S03,MILK,Dairy,21.6,0,0,48,57.64
13,6,7,0,S02,BREAD,Bakery,22.8,0,0,62,73.21
14,6,7,0,S02,COKE,Beverage,30.2,0,0,54,68.62
15,6,7,0,S01,COKE,Beverage,27.0,1,0,26,33.87
16,6,7,0,S03,MILK,Dairy,23.8,0,0,24,34.36
17,6,7,0,S01,PEPSI,Beverage,20.8,0,0,49,61.35
18,6,7,0,S03,BREAD,Bakery,25.7,0,0,69,75.03
19,6,7,0,S01,PEPSI,Beverage,26.0,0,0,67,90.48
20,6,7,0,S02,COKE,Beverage,19.5,0,0,42,69.09
21,6,7,0,S03,MILK,Dairy,24.9,0,0,55,64.08
22,6,7,0,S03,COKE,Beverage,33.2,0,0,12,21.19
23,6,7,0,S02,MILK,Dairy,26.0,0,0,10,13.58
0,7,7,0,S01,MILK,Dairy,23.1,0,0,8,15.48
1,7,7,0,S02,COKE,Beverage,23.6,1,0,1,1.95
2,7,7,0,S03,BREAD,Bakery,18.8,0,0,4,5.39
3,7,7,0,S02,PEPSI,Beverage,24.9,1,0,1,0.0
4,7,7,0,S01,COKE,Beverage,25.4,1,0,10,16.8
5,7,7,0,S03,COKE,Beverage,24.0,0,0,3,4.88
6,7,7,0,S01,BREAD,Bakery,17.5,0,0,57,50.72
7,7,7,0,S01,COKE,Beverage,26.8,1,0,23,31.27
8,7,7,0,S01,PEPSI,Beverage,27.0,0,0,34,58.35
9,7,7,0,S01,BREAD,Bakery,23.5,0,0,36,33.95
10,7,7,0,S01,COKE,Beverage,21.6,1,0,35,53.32
11,7,7,0,S01,BREAD,Bakery,24.0,0,0,50,71.07
12,7,7,0,S01,PEPSI,Beverage,24.7,0,0,44,75.26
13,7,7,0,S03,BREAD,Bakery,22.7,0,0,57,84.43
14,7,7,0,S02,PEPSI,Beverage,27.3,0,0,41,70.44
15,7,7,0,S02,BREAD,Bakery,27.4,0,0,28,41.34
16,7,7,0,S02,COKE,Beverage,28.9,0,0,37,62.97
17,7,7,0,S01,BREAD,Bakery,25.0,0,0,74,61.76
18,7,7,0,S01,BREAD,Bakery,24.0,0,0,61,90.27
19,7,7,0,S02,BREAD,Bakery,28.6,0,0,65,71.14
20,7,7,0,S02,COKE,Beverage,23.7,1,0,54,79.3
21,7,7,0,S03,MILK,Dairy,28.0,1,0,18,28.77
22,7,7,0,S02,COKE,Beverage,27.3,0,0,5,10.21
23,7,7,0,S01,COKE,Beverage,25.5,0,0,23,38.09
0,8,7,0,S01,PEPSI,Beverage,20.9,0,0,18,21.59
1,8,7,0,S02,COKE,Beverage,23.1,1,0,12,18.17
2,8,7,0,S02,PEPSI,Beverage,22.3,0,0,15,23.14
3,8,7,0,S02,PEPSI,Beverage,25.2,0,0,9,13.66
4,8,7,0,S02,BREAD,Bakery,27.6,0,0,10,9.91
5,8,7,0,S03,PEPSI,Beverage,27.8,0,0,11,15.04
6,8,7,0,S02,PEPSI,Beverage,23.0,0,0,47,62.71
7,8,7,0,S01,PEPSI,Beverage,24.4,0,0,38,47.21
8,8,7,0,S01,PEPSI,Beverage,27.8,0,0,25,28.52
9,8,7,0,S03,BREAD,Bakery,27.0,0,0,31,39.81
10,8,7,0,S01,BREAD,Bakery,24.3,0,0,65,65.68
11,8,7,0,S01,MILK,Dairy,24.3,0,0,63,63.73
12,8,7,0,S02,PEPSI,Beverage,30.4,0,0,70,80.84
13,8,7,0,S01,MILK,Dairy,24.8,0,0,57,84.77
14,8,7,0,S03,COKE,Beverage,24.4,0,0,57,77.35
15,8,7,0,S02,BREAD,Bakery,20.9,1,0,44,46.23
16,8,7,0,S02,MILK,Dairy,28.3,0,0,13,28.51
17,8,7,0,S03,COKE,Beverage,24.0,1,0,31,42.88
18,8,7,0,S02,MILK,Dairy,21.6,0,0,38,73.05
19,8,7,0,S03,MILK,Dairy,29.0,0,0,53,60.57
20,8,7,0,S02,BREAD,Bakery,24.2,1,0,57,52.32
21,8,7,0,S02,COKE,Beverage,22.4,1,0,38,57.5
22,8,7,0,S03,PEPSI,Beverage,21.9,0,0,11,16.17
23,8,7,0,S02,BREAD,Bakery,28.7,0,0,14,14.85
0,9,7,0,S03,PEPSI,Beverage,21.4,1,0,1,0.0
1,9,7,0,S03,COKE,Beverage,21.2,0,0,24,31.22
2,9,7,0,S02,MILK,Dairy,21.7,1,0,18,20.19
3,9,7,0,S02,BREAD,Bakery,24.1,0,0,1,0.0
4,9,7,0,S03,MILK,Dairy,25.0,0,0,15,23.83
5,9,7,0,S02,PEPSI,Beverage,21.3,0,0,11,15.47
6,9,7,0,S02,COKE,Beverage,23.9,0,0,43,59.05
7,9,7,0,S02,COKE,Beverage,24.5,0,0,34,41.43
8,9,7,0,S02,PEPSI,Beverage,26.0,0,0,29,40.21
9,9,7,0,S03,MILK,Dairy,29.2,1,0,36,43.59
10,9,7,0,S02,MILK,Dairy,31.8,0,0,26,52.12
11,9,7,0,S03,BREAD,Bakery,31.5,1,0,49,60.81
12,9,7,0,S03,MILK,Dairy,21.3,0,0,38,53.53
13,9,7,0,S02,BREAD,Bakery,25.4,1,0,56,52.51
14,9,7,0,S03,COKE,Beverage,29.8,1,0,41,66.1
15,9,7,0,S03,COKE,Beverage,28.7,0,0,25,35.0
16,9,7,0,S02,PEPSI,Beverage,19.1,0,0,30,41.23
17,9,7,0,S02,COKE,Beverage,18.3,1,0,14,24.46
18,9,7,0,S01,COKE,Beverage,28.0,0,0,42,71.52
19,9,7,0,S02,MILK,Dairy,27.0,0,0,44,67.67
20,9,7,0,S03,COKE,Beverage,25.5,1,0,40,60.37
21,9,7,0,S02,BREAD,Bakery,25.8,1,0,49,63.53
22,9,7,0,S01,PEPSI,Beverage,30.4,0,0,4,7.3
23,9,7,0,S02,COKE,Beverage,22.5,0,0,9,16.05
0,10,7,1,S01,PEPSI,Beverage,18.2,1,0,2,3.43
1,10,7,1,S02,PEPSI,Beverage,26.8,0,0,13,17.08
2,10,7,1,S01,BREAD,Bakery,22.9,0,1,14,21.53
3,10,7,1,S01,BREAD,Bakery,24.2,0,1,14,20.64
4,10,7,1,S01,BREAD,Bakery,24.4,0,0,22,26.88
5,10,7,1,S01,MILK,Dairy,27.6,0,0,2,5.02
6,10,7,1,S02,MILK,Dairy,28.3,1,0,30,48.92
7,10,7,1,S02,BREAD,Bakery,23.4,0,0,65,67.91
8,10,7,1,S02,PEPSI,Beverage,20.5,1,0,22,37.91
9,10,7,1,S02,PEPSI,Beverage,23.4,0,0,38,51.91
10,10,7,1,S03,BREAD,Bakery,28.4,0,0,48,70.32
11,10,7,1,S02,COKE,Beverage,24.0,0,0,76,101.62
12,10,7,1,S01,COKE,Beverage,28.0,0,0,78,101.8
13,10,7,1,S01,MILK,Dairy,24.8,1,0,34,70.3
14,10,7,1,S01,COKE,Beverage,24.7,0,0,55,96.85
15,10,7,1,S01,BREAD,Bakery,27.8,0,0,46,66.82
16,10,7,1,S03,COKE,Beverage,19.1,0,1,63,105.47
17,10,7,1,S02,MILK,Dairy,25.4,1,0,33,46.74
18,10,7,1,S01,BREAD,Bakery,31.8,1,0,54,68.23
19,10,7,1,S03,COKE,Beverage,25.1,0,0,67,107.49
20,10,7,1,S01,PEPSI,Beverage,24.3,0,0,77,94.55
21,10,7,1,S01,COKE,Beverage,22.9,0,0,67,108.98
22,10,7,1,S03,BREAD,Bakery,24.0,0,0,18,23.05
23,10,7,1,S02,MILK,Dairy,20.6,0,0,19,28.11
0,11,7,1,S01,PEPSI,Beverage,28.5,1,0,22,34.2
1,11,7,1,S02,COKE,Beverage,30.4,0,0,17,26.87
2,11,7,1,S02,BREAD,Bakery,25.0,0,0,19,15.8
3,11,7,1,S01,MILK,Dairy,23.0,0,0,16,23.93
4,11,7,1,S03,COKE,Beverage,22.6,0,0,12,20.78
5,11,7,1,S01,PEPSI,Beverage,23.4,0,0,9,12.06
6,11,7,1,S02,BREAD,Bakery,25.6,0,1,54,68.76
7,11,7,1,S03,MILK,Dairy,24.5,0,0,20,41.68
8,11,7,1,S02,PEPSI,Beverage,22.1,0,0,29,48.92
9,11,7,1,S01,PEPSI,Beverage,29.0,0,0,45,64.65
10,11,7,1,S02,PEPSI,Beverage,28.2,0,0,59,95.08
11,11,7,1,S03,MILK,Dairy,25.0,1,0,42,65.85
12,11,7,1,S02,COKE,Beverage,24.6,0,1,106,146.5
13,11,7,1,S01,MILK,Dairy,26.4,1,0,34,59.59
14,11,7,1,S01,COKE,Beverage,25.0,0,0,67,117.34
15,11,7,1,S02,PEPSI,Beverage,29.1,0,0,45,62.33
16,11,7,1,S01,MILK,Dairy,26.6,0,0,54,68.71
17,11,7,1,S03,BREAD,Bakery,21.2,0,0,62,70.38
18,11,7,1,S03,MILK,Dairy,28.1,1,0,27,54.58
19,11,7,1,S02,BREAD,Bakery,19.3,0,0,117,105.33
20,11,7,1,S02,COKE,Beverage,25.1,1,0,47,80.95
21,11,7,1,S02,COKE,Beverage,25.7,1,0,63,79.84
22,11,7,1,S02,MILK,Dairy,24.5,0,0,11,17.68
23,11,7,1,S03,BREAD,Bakery,27.6,0,0,35,30.57
0,12,7,0,S03,MILK,Dairy,23.8,0,0,9,20.1
1,12,7,0,S03,BREAD,Bakery,23.2,1,0,1,0.0
2,12,7,0,S02,COKE,Beverage,31.0,0,0,22,28.82
3,12,7,0,S01,COKE,Beverage,24.5,1,0,1,0.65
4,12,7,0,S03,COKE,Beverage,29.4,0,0,14,20.25
5,12,7,0,S01,MILK,Dairy,25.0,0,0,8,16.52
6,12,7,0,S01,PEPSI,Beverage,32.4,0,0,44,71.81
7,12,7,0,S03,MILK,Dairy,28.0,1,0,14,28.06
8,12,7,0,S01,COKE,Beverage,30.6,0,0,27,39.05
9,12,7,0,S01,PEPSI,Beverage,19.9,1,0,31,40.17
10,12,7,0,S03,MILK,Dairy,30.4,1,0,49,51.03
11,12,7,0,S03,PEPSI,Beverage,24.2,0,0,54,83.84
12,12,7,0,S02,PEPSI,Beverage,26.1,0,0,46,68.16
13,12,7,0,S02,BREAD,Bakery,24.4,0,0,48,70.01
14,12,7,0,S02,PEPSI,Beverage,25.7,1,0,45,62.62
15,12,7,0,S02,MILK,Dairy,22.5,0,0,23,46.29
16,12,7,0,S01,MILK,Dairy,24.8,0,0,29,32.98
17,12,7,0,S01,PEPSI,Beverage,23.3,0,0,36,57.79
18,12,7,0,S02,MILK,Dairy,25.3,0,0,21,46.27
19,12,7,0,S01,PEPSI,Beverage,24.1,0,0,62,97.48
20,12,7,0,S02,BREAD,Bakery,18.3,1,0,61,64.48
21,12,7,0,S02,MILK,Dairy,26.2,1,0,28,51.12
22,12,7,0,S02,MILK,Dairy,19.5,0,0,8,9.61
23,12,7,0,S01,PEPSI,Beverage,19.1,0,0,6,7.72
0,13,7,0,S02,MILK,Dairy,27.4,0,0,1,0.0
1,13,7,0,S01,BREAD,Bakery,27.7,1,0,6,7.91
2,13,7,0,S01,MILK,Dairy,24.8,1,0,9,9.31
3,13,7,0,S02,PEPSI,Beverage,22.3,1,0,20,23.06
4,13,7,0,S03,COKE,Beverage,20.9,0,0,12,20.31
5,13,7,0,S02,COKE,Beverage,27.2,0,0,3,6.36
6,13,7,0,S02,MILK,Dairy,20.9,0,0,23,34.43
7,13,7,0,S02,PEPSI,Beverage,28.6,1,0,33,55.28
8,13,7,0,S03,BREAD,Bakery,20.2,0,0,33,44.28
9,13,7,0,S03,BREAD,Bakery,24.3,0,0,41,56.75
10,13,7,0,S01,MILK,Dairy,25.9,0,0,37,73.56
11,13,7,0,S03,PEPSI,Beverage,28.5,0,0,67,77.49
12,13,7,0,S01,MILK,Dairy,21.5,1,1,43,68.74
13,13,7,0,S01,MILK,Dairy,20.6,0,0,36,37.84
14,13,7,0,S03,COKE,Beverage,25.5,0,0,54,97.26
15,13,7,0,S01,MILK,Dairy,27.2,1,0,15,21.04
16,13,7,0,S01,PEPSI,Beverage,21.7,0,0,31,38.19
17,13,7,0,S01,PEPSI,Beverage,28.6,0,0,39,48.31
18,13,7,0,S02,COKE,Beverage,24.0,0,0,58,94.28
19,13,7,0,S02,BREAD,Bakery,26.2,0,0,81,69.9
20,13,7,0,S03,BREAD,Bakery,27.8,0,0,36,49.53
21,13,7,0,S03,MILK,Dairy,23.6,1,0,20,44.19
22,13,7,0,S02,PEPSI,Beverage,23.7,0,1,15,24.95
23,13,7,0,S03,PEPSI,Beverage,25.7,0,0,1,2.41
0,14,7,0,S03,BREAD,Bakery,27.9,0,0,17,15.13
1,14,7,0,S02,PEPSI,Beverage,25.6,1,0,14,19.67
2,14,7,0,S03,COKE,Beverage,29.8,0,0,8,13.97
3,14,7,0,S03,BREAD,Bakery,24.8,0,0,10,12.33
4,14,7,0,S02,PEPSI,Beverage,22.4,1,0,14,16.88
5,14,7,0,S03,MILK,Dairy,24.3,1,0,1,0.98
6,14,7,0,S01,BREAD,Bakery,27.0,1,0,15,18.52
7,14,7,0,S02,MILK,Dairy,26.2,0,0,35,60.93
8,14,7,0,S01,MILK,Dairy,26.2,0,0,14,25.93
9,14,7,0,S03,COKE,Beverage,23.7,0,0,42,53.09
10,14,7,0,S02,BREAD,Bakery,25.6,0,0,46,65.61
11,14,7,0,S02,PEPSI,Beverage,25.2,0,0,60,82.21
12,14,7,0,S03,MILK,Dairy,23.4,0,0,30,67.11
13,14,7,0,S03,BREAD,Bakery,25.6,0,0,96,85.19
14,14,7,0,S02,BREAD,Bakery,22.5,0,0,84,78.93
15,14,7,0,S03,MILK,Dairy,22.2,0,0,27,40.3
16,14,7,0,S01,COKE,Beverage,27.1,0,0,36,63.97
17,14,7,0,S03,COKE,Beverage,24.0,0,0,41,63.95
18,14,7,0,S03,BREAD,Bakery,23.8,1,0,29,32.42
19,14,7,0,S03,COKE,Beverage,24.4,0,0,60,72.92
20,14,7,0,S01,MILK,Dairy,19.8,0,0,37,65.75
21,14,7,0,S02,COKE,Beverage,24.9,1,0,25,43.55
22,14,7,0,S02,COKE,Beverage,21.3,1,0,6,9.7
23,14,7,0,S02,BREAD,Bakery,24.4,0,0,5,6.69
0,15,7,0,S03,BREAD,Bakery,25.3,0,0,1,1.36
1,15,7,0,S01,BREAD,Bakery,27.0,0,0,17,20.42
2,15,7,0,S01,PEPSI,Beverage,27.8,0,0,9,15.86
3,15,7,0,S01,MILK,Dairy,28.8,0,0,6,10.8
4,15,7,0,S02,MILK,Dairy,26.7,0,0,11,16.65
5,15,7,0,S01,PEPSI,Beverage,20.4,0,0,21,25.15
6,15,7,0,S01,BREAD,Bakery,25.3,0,0,37,46.28
7,15,7,0,S01,COKE,Beverage,20.6,1,0,22,33.19
8,15,7,0,S03,MILK,Dairy,24.5,0,0,38,52.25
9,15,7,0,S01,COKE,Beverage,22.0,0,0,34,58.6
10,15,7,0,S03,COKE,Beverage,27.3,0,0,49,78.01
11,15,7,0,S03,BREAD,Bakery,26.9,0,0,79,76.06
12,15,7,0,S01,MILK,Dairy,25.7,1,0,37,62.47
13,15,7,0,S03,PEPSI,Beverage,26.8,1,0,49,76.24
14,15,7,0,S03,COKE,Beverage,24.4,0,0,42,76.22
15,15,7,0,S01,PEPSI,Beverage,27.6,0,0,28,43.8
16,15,7,0,S01,MILK,Dairy,20.3,0,0,24,48.74
17,15,7,0,S01,COKE,Beverage,23.8,0,0,26,45.86
18,15,7,0,S03,PEPSI,Beverage,23.1,0,0,52,70.54
19,15,7,0,S02,PEPSI,Beverage,25.5,0,0,55,90.91
20,15,7,0,S02,PEPSI,Beverage,22.3,1,0,39,64.28
21,15,7,0,S03,COKE,Beverage,26.7,0,0,55,86.78
22,15,7,0,S02,MILK,Dairy,26.8,0,0,12,22.47
